durativity,telicity,iterativity,predictability
415,1.0,0.5095865196534273,0.02021037730771208,1.0
416,1.0,0.13754612873669733,0.002503912376531775,1.0
417,1.0,0.02271428968424385,0.0,1.0
418,1.0,0.002503912376531775,0.0,1.0
419,1.0,0.0,0.0,1.0
420,1.0,0.0,0.0,1.0
421,1.0,0.044267849686420536,0.0,1.0
422,0.9557321503135794,0.4879095679700409,0.0,0.9557321503135794
423,0.5563582817163797,0.8624538712633025,0.0,0.5120904320299591
424,0.6254556967067384,0.9330178606293357,0.0,0.13754612873669733
425,0.8851681609475466,0.5095865196534273,0.0,0.06698213937066438
426,0.979789622692288,0.13754612873669733,0.0,0.44614563066015217
427,0.9974960876234682,0.06698213937066438,0.0,0.37454430329326166
428,1.0,0.4904134803465727,0.0,0.1148318390524535
429,1.0,0.8181860215768821,0.044267849686420536,0.02021037730771208
430,1.0,0.5336439920321356,0.4879095679700409,0.04677176206295231
431,1.0,0.6229517843302066,0.8624538712633025,0.4879095679700409
432,1.0,0.840900311261126,0.9772857103157562,0.8624538712633025
433,1.0,0.5361479044086674,0.9974960876234682,0.9772857103157562
434,1.0,0.6229517843302066,1.0,0.9974960876234682
435,1.0,0.840900311261126,1.0,1.0
436,1.0,0.49188005472224694,1.0,1.0
437,1.0,0.13504221636016558,1.0,1.0
438,1.0,0.02271428968424385,0.9557321503135794,1.0
439,1.0,0.04677176206295231,0.5120904320299591,1.0
440,1.0,0.4879095679700409,0.13754612873669733,0.9557321503135794
441,1.0,0.8181860215768821,0.02271428968424385,0.5563582817163797
442,1.0,0.48937614234571514,0.04677176206295231,0.6254556967067384
443,1.0,0.13504221636016558,0.4879095679700409,0.8851681609475466
444,1.0,0.02271428968424385,0.8624538712633025,0.979789622692288
445,1.0,0.002503912376531775,0.9330178606293357,0.9532282379370476
446,1.0,0.0,0.5538543693398478,0.5120904320299591
447,1.0,0.0,0.6254556967067384,0.13754612873669733
448,1.0,0.0,0.8851681609475466,0.02271428968424385
449,1.0,0.044267849686420536,0.979789622692288,0.002503912376531775
450,1.0,0.4879095679700409,0.9974960876234682,0.0
451,1.0,0.8624538712633025,1.0,0.0
452,1.0,0.9330178606293357,1.0,0.0
453,1.0,0.5538543693398478,1.0,0.0
454,1.0,0.6254556967067384,1.0,0.044267849686420536
455,1.0,0.8851681609475466,1.0,0.4879095679700409
456,1.0,0.9355217730058675,1.0,0.8624538712633025
457,1.0,0.5095865196534273,1.0,0.9772857103157562
458,1.0,0.13754612873669733,1.0,0.9974960876234682
459,1.0,0.02271428968424385,1.0,0.9557321503135794
460,1.0,0.002503912376531775,1.0,0.5120904320299591
461,1.0,0.0,1.0,0.13754612873669733
462,1.0,0.0,1.0,0.02271428968424385
463,1.0,0.0,1.0,0.002503912376531775
464,1.0,0.0,1.0,0.0
465,1.0,0.0,1.0,0.0
466,1.0,0.0,1.0,0.0
467,1.0,0.0,1.0,0.0
468,1.0,0.0,1.0,0.0
469,1.0,0.0,1.0,0.0
470,1.0,0.0,1.0,0.0
471,1.0,0.0,1.0,0.0
472,1.0,0.0,1.0,0.0
473,1.0,0.0,1.0,0.0
474,1.0,0.0,1.0,0.0
475,1.0,0.0,1.0,0.0
476,1.0,0.0,1.0,0.0
477,1.0,0.0,1.0,0.0
478,1.0,0.0,1.0,0.0
479,1.0,0.0,1.0,0.0
480,1.0,0.0,1.0,0.0
481,1.0,0.0,1.0,0.0
482,1.0,0.0,1.0,0.0
483,1.0,0.044267849686420536,1.0,0.0
484,1.0,0.4879095679700409,1.0,0.0
485,1.0,0.8624538712633025,1.0,0.0
486,1.0,0.9330178606293357,1.0,0.0
487,1.0,0.5095865196534273,1.0,0.0
488,1.0,0.1818139784231179,1.0,0.044267849686420536
489,1.0,0.5106238576542848,1.0,0.4879095679700409
490,0.9557321503135794,0.8649577836398343,0.9557321503135794,0.8624538712633025
491,0.5120904320299591,0.9772857103157562,0.5120904320299591,0.9772857103157562
492,0.13754612873669733,0.9532282379370476,0.13754612873669733,0.9532282379370476
493,0.02271428968424385,0.5120904320299591,0.02271428968424385,0.5120904320299591
494,0.002503912376531775,0.1818139784231179,0.002503912376531775,0.13754612873669733
495,0.0,0.5106238576542848,0.0,0.06698213937066438
496,0.0,0.8206899339534138,0.0,0.4904134803465727
497,0.0,0.48937614234571514,0.0,0.8181860215768821
498,0.044267849686420536,0.13504221636016558,0.0,0.48937614234571514
499,0.4879095679700409,0.02271428968424385,0.0,0.13504221636016558
500,0.8624538712633025,0.002503912376531775,0.0,0.02271428968424385
501,0.9772857103157562,0.0,0.044267849686420536,0.002503912376531775
502,0.9974960876234682,0.0,0.4879095679700409,0.0
503,1.0,0.0,0.8624538712633025,0.0
504,1.0,0.0,0.9772857103157562,0.0
505,1.0,0.0,0.9532282379370476,0.044267849686420536
506,1.0,0.0,0.5120904320299591,0.4879095679700409
507,1.0,0.0,0.13754612873669733,0.8624538712633025
508,1.0,0.044267849686420536,0.02271428968424385,0.9772857103157562
509,1.0,0.4436417182836204,0.002503912376531775,0.9974960876234682
510,1.0,0.37454430329326166,0.0,1.0
511,0.9557321503135794,0.15909968873887403,0.0,0.9557321503135794
512,0.5120904320299591,0.5081199452777531,0.0,0.5120904320299591
513,0.1818139784231179,0.8649577836398343,0.044267849686420536,0.13754612873669733
514,0.5106238576542848,0.9330178606293357,0.4879095679700409,0.02271428968424385
515,0.8649577836398343,0.5095865196534273,0.8624538712633025,0.002503912376531775
516,0.9772857103157562,0.13754612873669733,0.9330178606293357,0.0
517,0.9974960876234682,0.02271428968424385,0.5095865196534273,0.0
518,1.0,0.002503912376531775,0.13754612873669733,0.0
519,1.0,0.0,0.02271428968424385,0.0
520,1.0,0.044267849686420536,0.002503912376531775,0.0
521,1.0,0.4879095679700409,0.0,0.0
522,1.0,0.8624538712633025,0.0,0.0
523,0.9557321503135794,0.9772857103157562,0.0,0.0
524,0.5563582817163797,0.9532282379370476,0.0,0.044267849686420536
525,0.6254556967067384,0.5563582817163797,0.0,0.4879095679700409
526,0.8851681609475466,0.6254556967067384,0.0,0.8181860215768821
527,0.979789622692288,0.840900311261126,0.0,0.5336439920321356
528,0.9974960876234682,0.49188005472224694,0.0,0.6229517843302066
529,1.0,0.17931006604658611,0.0,0.8851681609475466
530,1.0,0.5106238576542848,0.0,0.979789622692288
531,1.0,0.8649577836398343,0.0,0.9532282379370476
532,1.0,0.9772857103157562,0.0,0.5563582817163797
533,1.0,0.9532282379370476,0.0,0.6254556967067384
534,1.0,0.5120904320299591,0.0,0.8851681609475466
535,1.0,0.1818139784231179,0.0,0.979789622692288
536,1.0,0.46635600796786425,0.0,0.9974960876234682
537,1.0,0.42131606535621396,0.0,1.0
538,0.9557321503135794,0.5584735573360738,0.0,1.0
539,0.5120904320299591,0.39475468060097374,0.0,1.0
540,0.13754612873669733,0.11733575142898527,0.0,1.0
541,0.06698213937066438,0.02021037730771208,0.0,1.0
542,0.44614563066015217,0.002503912376531775,0.0,0.9557321503135794
543,0.4188121529796822,0.0,0.0,0.5563582817163797
544,0.6027414070224943,0.0,0.0,0.6254556967067384
545,0.8826642485710148,0.0,0.0,0.8851681609475466
546,0.9355217730058675,0.0,0.0,0.979789622692288
547,0.5538543693398478,0.044267849686420536,0.0,0.9974960876234682
548,0.6254556967067384,0.4436417182836204,0.0,1.0
549,0.840900311261126,0.37454430329326166,0.0,0.9557321503135794
550,0.5361479044086674,0.1148318390524535,0.0,0.5563582817163797
551,0.6229517843302066,0.02021037730771208,0.0,0.6254556967067384
552,0.840900311261126,0.002503912376531775,0.0,0.840900311261126
553,0.5361479044086674,0.044267849686420536,0.0,0.49188005472224694
554,0.6229517843302066,0.4879095679700409,0.0,0.13504221636016558
555,0.8851681609475466,0.8624538712633025,0.0,0.02271428968424385
556,0.979789622692288,0.9772857103157562,0.0,0.002503912376531775
557,0.9532282379370476,0.9532282379370476,0.0,0.0
558,0.5120904320299591,0.5120904320299591,0.0,0.0
559,0.13754612873669733,0.13754612873669733,0.0,0.0
560,0.06698213937066438,0.02271428968424385,0.0,0.044267849686420536
561,0.4904134803465727,0.002503912376531775,0.0,0.4879095679700409
562,0.8624538712633025,0.0,0.0,0.8624538712633025
563,0.9772857103157562,0.0,0.0,0.9772857103157562
564,0.9974960876234682,0.0,0.0,0.9974960876234682
565,1.0,0.0,0.0,1.0
566,1.0,0.0,0.0,1.0
567,1.0,0.0,0.0,1.0
568,1.0,0.0,0.0,1.0
569,1.0,0.0,0.0,1.0
570,1.0,0.0,0.0,1.0
571,1.0,0.0,0.0,1.0
572,1.0,0.0,0.0,1.0
573,1.0,0.0,0.0,1.0
574,1.0,0.0,0.0,1.0
575,1.0,0.0,0.0,1.0
576,1.0,0.0,0.0,1.0
577,1.0,0.0,0.0,0.9557321503135794
578,1.0,0.0,0.0,0.5120904320299591
579,1.0,0.0,0.044267849686420536,0.13754612873669733
580,1.0,0.044267849686420536,0.4879095679700409,0.02271428968424385
581,1.0,0.4879095679700409,0.8181860215768821,0.002503912376531775
582,1.0,0.8624538712633025,0.48937614234571514,0.0
583,1.0,0.9772857103157562,0.13504221636016558,0.0
584,1.0,0.9974960876234682,0.02271428968424385,0.0
585,1.0,1.0,0.04677176206295231,0.0
586,1.0,1.0,0.4879095679700409,0.0
587,1.0,1.0,0.8624538712633025,0.044267849686420536
588,1.0,1.0,0.9772857103157562,0.4879095679700409
589,1.0,0.9557321503135794,0.9974960876234682,0.8624538712633025
590,1.0,0.5120904320299591,1.0,0.9772857103157562
591,1.0,0.1818139784231179,1.0,0.9974960876234682
592,1.0,0.46635600796786425,1.0,1.0
593,1.0,0.3770482156697934,1.0,1.0
594,1.0,0.1148318390524535,1.0,1.0
595,1.0,0.02021037730771208,1.0,1.0
596,1.0,0.002503912376531775,0.9557321503135794,1.0
597,1.0,0.0,0.5120904320299591,1.0
598,1.0,0.0,0.13754612873669733,1.0
599,1.0,0.0,0.02271428968424385,1.0
600,1.0,0.0,0.002503912376531775,1.0
601,1.0,0.044267849686420536,0.0,1.0
602,1.0,0.4879095679700409,0.0,1.0
603,1.0,0.8181860215768821,0.0,1.0
604,1.0,0.48937614234571514,0.0,1.0
605,1.0,0.13504221636016558,0.0,1.0
606,1.0,0.06698213937066438,0.0,1.0
607,1.0,0.4904134803465727,0.0,1.0
608,1.0,0.8181860215768821,0.0,1.0
609,1.0,0.48937614234571514,0.0,1.0
610,1.0,0.13504221636016558,0.0,1.0
611,1.0,0.06698213937066438,0.0,1.0
612,1.0,0.4904134803465727,0.0,1.0
613,1.0,0.8624538712633025,0.044267849686420536,1.0
614,1.0,0.9772857103157562,0.4879095679700409,1.0
615,1.0,0.9974960876234682,0.8624538712633025,1.0
616,1.0,1.0,0.9330178606293357,1.0
617,1.0,1.0,0.5095865196534273,1.0
618,1.0,0.9557321503135794,0.1818139784231179,0.9557321503135794
619,1.0,0.5120904320299591,0.5106238576542848,0.5563582817163797
620,1.0,0.13754612873669733,0.8206899339534138,0.6254556967067384
621,1.0,0.02271428968424385,0.48937614234571514,0.8851681609475466
622,1.0,0.002503912376531775,0.13504221636016558,0.9355217730058675
623,0.9557321503135794,0.0,0.02271428968424385,0.5095865196534273
624,0.5120904320299591,0.0,0.002503912376531775,0.13754612873669733
625,0.13754612873669733,0.0,0.0,0.02271428968424385
626,0.06698213937066438,0.0,0.044267849686420536,0.002503912376531775
627,0.4904134803465727,0.044267849686420536,0.4879095679700409,0.044267849686420536
628,0.8624538712633025,0.4879095679700409,0.8624538712633025,0.4879095679700409
629,0.9330178606293357,0.8624538712633025,0.9330178606293357,0.8624538712633025
630,0.5538543693398478,0.9772857103157562,0.5095865196534273,0.9772857103157562
631,0.6254556967067384,0.9974960876234682,0.1818139784231179,0.9974960876234682
632,0.8851681609475466,1.0,0.5106238576542848,0.9557321503135794
633,0.979789622692288,1.0,0.8649577836398343,0.5563582817163797
634,0.9974960876234682,1.0,0.9772857103157562,0.6254556967067384
635,1.0,1.0,0.9974960876234682,0.8851681609475466
636,1.0,1.0,0.9557321503135794,0.979789622692288
637,1.0,0.9557321503135794,0.5120904320299591,0.9532282379370476
638,1.0,0.5120904320299591,0.13754612873669733,0.5120904320299591
639,1.0,0.13754612873669733,0.02271428968424385,0.13754612873669733
640,1.0,0.02271428968424385,0.002503912376531775,0.06698213937066438
641,1.0,0.04677176206295231,0.0,0.4904134803465727
642,1.0,0.4879095679700409,0.0,0.8624538712633025
643,1.0,0.8624538712633025,0.0,0.9772857103157562
644,1.0,0.9772857103157562,0.0,0.9974960876234682
645,1.0,0.9974960876234682,0.0,1.0
646,1.0,1.0,0.044267849686420536,0.9557321503135794
647,1.0,1.0,0.4879095679700409,0.5120904320299591
648,1.0,1.0,0.8624538712633025,0.13754612873669733
649,1.0,1.0,0.9330178606293357,0.06698213937066438
650,1.0,1.0,0.5538543693398478,0.4904134803465727
651,1.0,1.0,0.6254556967067384,0.8624538712633025
652,1.0,1.0,0.8851681609475466,0.9772857103157562
653,1.0,1.0,0.979789622692288,0.9974960876234682
654,1.0,1.0,0.9532282379370476,0.9557321503135794
655,1.0,1.0,0.5120904320299591,0.5120904320299591
656,1.0,1.0,0.13754612873669733,0.1818139784231179
657,1.0,0.9557321503135794,0.02271428968424385,0.5106238576542848
658,1.0,0.5563582817163797,0.002503912376531775,0.8649577836398343
659,1.0,0.6254556967067384,0.0,0.9772857103157562
660,1.0,0.8851681609475466,0.0,0.9974960876234682
661,1.0,0.9355217730058675,0.0,1.0
662,1.0,0.5538543693398478,0.0,1.0
663,1.0,0.6254556967067384,0.0,1.0
664,1.0,0.840900311261126,0.0,1.0
665,1.0,0.5361479044086674,0.0,1.0
666,1.0,0.6229517843302066,0.0,1.0
667,1.0,0.8851681609475466,0.0,1.0
668,1.0,0.9355217730058675,0.0,1.0
669,1.0,0.5095865196534273,0.0,1.0
670,1.0,0.13754612873669733,0.0,0.9557321503135794
671,1.0,0.02271428968424385,0.0,0.5120904320299591
672,1.0,0.04677176206295231,0.0,0.1818139784231179
673,1.0,0.4879095679700409,0.0,0.5106238576542848
674,1.0,0.8624538712633025,0.044267849686420536,0.8649577836398343
675,1.0,0.9772857103157562,0.4879095679700409,0.9772857103157562
676,1.0,0.9532282379370476,0.8624538712633025,0.9974960876234682
677,1.0,0.5120904320299591,0.9330178606293357,1.0
678,1.0,0.13754612873669733,0.5095865196534273,0.9557321503135794
679,1.0,0.06698213937066438,0.13754612873669733,0.5120904320299591
680,1.0,0.44614563066015217,0.02271428968424385,0.13754612873669733
681,1.0,0.37454430329326166,0.04677176206295231,0.02271428968424385
682,1.0,0.15909968873887403,0.4879095679700409,0.002503912376531775
683,1.0,0.5081199452777531,0.8624538712633025,0.044267849686420536
684,1.0,0.8206899339534138,0.9330178606293357,0.4436417182836204
685,1.0,0.48937614234571514,0.5095865196534273,0.37454430329326166
686,0.9557321503135794,0.13504221636016558,0.13754612873669733,0.1148318390524535
687,0.5120904320299591,0.02271428968424385,0.02271428968424385,0.02021037730771208
688,0.13754612873669733,0.002503912376531775,0.002503912376531775,0.002503912376531775
689,0.06698213937066438,0.0,0.0,0.0
690,0.4904134803465727,0.0,0.0,0.0
691,0.8624538712633025,0.0,0.0,0.0
692,0.9772857103157562,0.0,0.0,0.0
693,0.9974960876234682,0.0,0.0,0.0
694,1.0,0.0,0.044267849686420536,0.0
695,1.0,0.044267849686420536,0.4879095679700409,0.0
696,0.9557321503135794,0.4879095679700409,0.8181860215768821,0.0
697,0.5563582817163797,0.8624538712633025,0.48937614234571514,0.0
698,0.6254556967067384,0.9330178606293357,0.13504221636016558,0.0
699,0.8851681609475466,0.5095865196534273,0.02271428968424385,0.044267849686420536
700,0.979789622692288,0.1818139784231179,0.002503912376531775,0.4436417182836204
701,0.9532282379370476,0.5106238576542848,0.0,0.37454430329326166
702,0.5563582817163797,0.8649577836398343,0.0,0.15909968873887403
703,0.5811878470203178,0.9772857103157562,0.0,0.4638520955913325
704,0.44152644266392604,0.9974960876234682,0.044267849686420536,0.42131606535621396
705,0.6052453193990261,1.0,0.4879095679700409,0.6027414070224943
706,0.8826642485710148,1.0,0.8624538712633025,0.8826642485710148
707,0.979789622692288,1.0,0.9772857103157562,0.979789622692288
708,0.9974960876234682,1.0,0.9974960876234682,0.9974960876234682
709,1.0,1.0,1.0,1.0
710,1.0,1.0,0.9557321503135794,1.0
711,1.0,1.0,0.5120904320299591,1.0
712,1.0,1.0,0.13754612873669733,1.0
713,1.0,1.0,0.02271428968424385,1.0
714,1.0,1.0,0.002503912376531775,0.9557321503135794
715,1.0,1.0,0.0,0.5563582817163797
716,1.0,1.0,0.0,0.6254556967067384
717,1.0,0.9557321503135794,0.0,0.840900311261126
718,1.0,0.5563582817163797,0.0,0.5361479044086674
719,1.0,0.6254556967067384,0.0,0.6229517843302066
720,1.0,0.8851681609475466,0.0,0.8851681609475466
721,1.0,0.9355217730058675,0.0,0.979789622692288
722,1.0,0.5095865196534273,0.0,0.9974960876234682
723,1.0,0.1818139784231179,0.0,1.0
724,1.0,0.5106238576542848,0.0,0.9557321503135794
725,1.0,0.8649577836398343,0.0,0.5120904320299591
726,1.0,0.9330178606293357,0.044267849686420536,0.13754612873669733
727,1.0,0.5538543693398478,0.4879095679700409,0.02271428968424385
728,1.0,0.6254556967067384,0.8181860215768821,0.002503912376531775
729,1.0,0.8851681609475466,0.48937614234571514,0.0
730,1.0,0.979789622692288,0.17931006604658611,0.0
731,1.0,0.9532282379370476,0.5106238576542848,0.0
732,1.0,0.5120904320299591,0.8649577836398343,0.0
733,1.0,0.13754612873669733,0.9772857103157562,0.0
734,1.0,0.02271428968424385,0.9974960876234682,0.0
735,1.0,0.002503912376531775,0.9557321503135794,0.0
736,1.0,0.0,0.5120904320299591,0.0
737,1.0,0.044267849686420536,0.13754612873669733,0.0
738,1.0,0.4879095679700409,0.06698213937066438,0.0
739,1.0,0.8181860215768821,0.4904134803465727,0.0
740,1.0,0.5336439920321356,0.8624538712633025,0.0
741,0.9557321503135794,0.6229517843302066,0.9330178606293357,0.0
742,0.5120904320299591,0.8851681609475466,0.5095865196534273,0.0
743,0.13754612873669733,0.979789622692288,0.13754612873669733,0.0
744,0.02271428968424385,0.9974960876234682,0.02271428968424385,0.0
745,0.002503912376531775,0.9557321503135794,0.002503912376531775,0.0
746,0.0,0.5563582817163797,0.0,0.044267849686420536
747,0.044267849686420536,0.6254556967067384,0.0,0.4879095679700409
748,0.4879095679700409,0.8851681609475466,0.044267849686420536,0.8624538712633025
749,0.8624538712633025,0.9355217730058675,0.4879095679700409,0.9772857103157562
750,0.9772857103157562,0.5538543693398478,0.8624538712633025,0.9974960876234682
751,0.9532282379370476,0.6254556967067384,0.9330178606293357,0.9557321503135794
752,0.5563582817163797,0.840900311261126,0.5095865196534273,0.5120904320299591
753,0.6254556967067384,0.49188005472224694,0.13754612873669733,0.13754612873669733
754,0.8851681609475466,0.17931006604658611,0.02271428968424385,0.02271428968424385
755,0.979789622692288,0.5106238576542848,0.002503912376531775,0.002503912376531775
756,0.9974960876234682,0.8649577836398343,0.0,0.0
757,1.0,0.9330178606293357,0.0,0.0
758,1.0,0.5095865196534273,0.0,0.0
759,1.0,0.1818139784231179,0.0,0.044267849686420536
760,1.0,0.5106238576542848,0.0,0.4879095679700409
761,1.0,0.8206899339534138,0.0,0.8181860215768821
762,1.0,0.5336439920321356,0.0,0.48937614234571514
763,1.0,0.6229517843302066,0.0,0.17931006604658611
764,1.0,0.840900311261126,0.0,0.5106238576542848
765,1.0,0.5361479044086674,0.044267849686420536,0.8649577836398343
766,1.0,0.6229517843302066,0.4879095679700409,0.9772857103157562
767,1.0,0.8851681609475466,0.8181860215768821,0.9974960876234682
768,1.0,0.9355217730058675,0.48937614234571514,1.0
769,1.0,0.5095865196534273,0.13504221636016558,1.0
770,1.0,0.1818139784231179,0.06698213937066438,1.0
771,1.0,0.5106238576542848,0.4904134803465727,1.0
772,1.0,0.8206899339534138,0.8181860215768821,1.0
773,1.0,0.5336439920321356,0.48937614234571514,1.0
774,1.0,0.6229517843302066,0.13504221636016558,0.9557321503135794
775,1.0,0.8851681609475466,0.02271428968424385,0.5563582817163797
776,1.0,0.979789622692288,0.04677176206295231,0.6254556967067384
777,1.0,0.9532282379370476,0.4879095679700409,0.8851681609475466
778,1.0,0.5120904320299591,0.8624538712633025,0.979789622692288
779,1.0,0.13754612873669733,0.9330178606293357,0.9974960876234682
780,1.0,0.02271428968424385,0.5095865196534273,1.0
781,1.0,0.002503912376531775,0.13754612873669733,1.0
782,1.0,0.0,0.02271428968424385,1.0
783,1.0,0.0,0.002503912376531775,1.0
784,1.0,0.0,0.0,1.0
785,1.0,0.0,0.0,1.0
786,1.0,0.0,0.0,1.0
787,1.0,0.044267849686420536,0.0,1.0
788,1.0,0.4879095679700409,0.0,1.0
789,1.0,0.8624538712633025,0.0,1.0
790,1.0,0.9772857103157562,0.0,1.0
791,1.0,0.9532282379370476,0.0,1.0
792,1.0,0.5120904320299591,0.0,1.0
793,1.0,0.13754612873669733,0.0,1.0
794,1.0,0.02271428968424385,0.0,1.0
795,1.0,0.002503912376531775,0.0,1.0
796,1.0,0.0,0.0,1.0
797,1.0,0.0,0.0,1.0
798,1.0,0.0,0.0,1.0
799,1.0,0.0,0.0,1.0
800,1.0,0.0,0.0,1.0
801,1.0,0.0,0.0,1.0
802,1.0,0.0,0.0,1.0
803,1.0,0.0,0.0,1.0
804,1.0,0.0,0.0,1.0
805,1.0,0.044267849686420536,0.0,1.0
806,1.0,0.4879095679700409,0.0,1.0
807,1.0,0.8624538712633025,0.044267849686420536,1.0
808,1.0,0.9330178606293357,0.4879095679700409,1.0
809,1.0,0.5538543693398478,0.8624538712633025,1.0
810,1.0,0.6254556967067384,0.9772857103157562,1.0
811,1.0,0.8851681609475466,0.9974960876234682,1.0
812,0.9557321503135794,0.9355217730058675,0.9557321503135794,0.9557321503135794
813,0.5563582817163797,0.5095865196534273,0.5563582817163797,0.5120904320299591
814,0.6254556967067384,0.13754612873669733,0.6254556967067384,0.13754612873669733
815,0.8851681609475466,0.02271428968424385,0.8851681609475466,0.02271428968424385
816,0.979789622692288,0.04677176206295231,0.979789622692288,0.04677176206295231
817,0.9974960876234682,0.4879095679700409,0.9974960876234682,0.4879095679700409
818,1.0,0.8181860215768821,1.0,0.8181860215768821
819,1.0,0.48937614234571514,0.9557321503135794,0.48937614234571514
820,1.0,0.17931006604658611,0.5120904320299591,0.17931006604658611
821,1.0,0.5106238576542848,0.13754612873669733,0.46635600796786425
822,1.0,0.8649577836398343,0.06698213937066438,0.42131606535621396
823,1.0,0.9772857103157562,0.4904134803465727,0.6027414070224943
824,1.0,0.9974960876234682,0.8624538712633025,0.8826642485710148
825,1.0,0.9557321503135794,0.9772857103157562,0.979789622692288
826,1.0,0.5120904320299591,0.9974960876234682,0.9974960876234682
827,1.0,0.13754612873669733,1.0,1.0
