,act,context,onset,offset,inter_scale,target,predictability,agent_H_NH,main_effector,eff_visibility,act_label,obj_label,run,sociality,dinamicity,durativity,telicity,iterativity,transitivity,multi_ag_vs_jointact,tool_mediated,faces,ToM,touch,EBL,EIA,gesticolare,simbolic_gestures,people_present,rater
0,act_1,1,00:11.8,00:14.8,1,0,1,1,5,1,dirigersi,furgoncino,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
1,act_2,1,00:15.0,00:17.5,1,0,1,1,0,1,appoggiare,bottiglie ,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
2,act_3,1,00:17.9,00:20.1,1,0,1,1,5,0,sedersi,sedile ,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LT
3,act_4,1,00:20.1,00:20.8,0,0,1,1,0,0,accendere,furgoncino,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,LT
4,act_5,2,00:32.6,00:35.1,0,1,0,0,10,1,scuotersi,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LT
5,act_6,2,00:37.7,00:38.8,0,0,1,0,7,1,aprire,porta,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
6,act_7,2,00:37.7,00:39.1,1,0,1,0,5,0,dirigersi,bagno,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
7,act_8,2,00:41.6,00:43.1,0,0,1,0,4,1,aprire ,doccia,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
8,act_9,2,00:45.1,00:48.1,0,0,1,0,6,1,chiudere,tendina,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
9,act_10,2,00:52.6,00:57.2,1,0,1,0,6,1,scostare,coperta,1,1,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,LT
10,act_11,2,00:58.6,01:07.1,0,2,1,0,8,1,leccare,orecchio,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,LT
11,act_12,2,01:08.9,01:09.0,0,2,1,0,6,1,abbaiare,uomo,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,LT
12,act_13,2,01:08.9,01:09.0,0,1,0,1,9,1,svegliarsi ,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
13,act_14,2,01:12.4,01:12.8,0,0,0,0,7,1,accendere,caffè,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,LT
14,act_15,2,01:17.5,01:20.5,1,0,1,0,5,1,dirigersi,tavolo,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
15,act_16,2,01:21.0,01:22.0,0,0,1,0,4,0,avviare,computer,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,LT
16,act_17,2,01:24.6,01:25.7,0,0,0,0,6,1,abbaiare,computer,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
17,act_18,2,01:26.9,01:30.5,1,0,1,0,5,1,dirigersi,porta,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
18,act_19,2,01:31.7,01:33.0,0,0,1,0,6,1,aprire ,porta ,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,LT
19,act_20,1,01:34.6,01:36.8,0,0,1,0,6,1,afferrare ,bottiglie ,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
20,act_21,1,01:39.1,01:40.6,0,0,1,0,7,0,chiudere,porta ,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
21,act_22,2,01:46.2,01:50.6,0,0,0,0,9,1,guardare,televisione,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LT
22,act_23,2,01:48.1,01:52.6,1,4,1,1,5,1,camminare,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LT
23,act_24,2,01:44.8,01:45.5,0,0,1,1,1,0,fare,colazione,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,LT
24,act_25,2,01:53.2,01:54.9,0,0,0,1,10,1,sedersi,sedia,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LT
25,act_26,1,01:55.5,02:05.2,0,0,1,1,6,0,riportare,cronaca,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
26,act_27,2,01:58.5,02:01.0,0,2,1,1,6,1,abbaiare,donna,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,LT
27,act_28,2,02:00.8,02:01.6,0,3,0,1,7,1,volgere ,testa,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
28,act_29,1,02:03.1,02:13.1,0,0,1,1,6,1,raccontare,cronaca,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,LT
29,act_30,2,02:13.2,02:15.0,0,0,0,0,6,1,ringhiare,televisione,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,LT
30,act_31,1,02:15.2,02:18.0,0,0,1,1,6,1,raccontare,cronaca,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,LT
31,act_32,2,02:17.6,02:21.1,0,3,0,1,6,1,commentare,cronaca,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,LT
32,act_33,2,02:21.1,02:23.1,0,0,0,0,6,1,guaire,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LT
33,act_34,1,02:23.2,02:27.1,0,0,1,1,6,1,commentare,cronaca,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,LT
34,act_35,1,02:34.0,02:40.1,0,0,1,1,1,0,sfogliare ,giornale,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,LT
35,act_36,1,02:40.1,02:45.2,1,4,0,1,5,1,passeggiare,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
36,act_37,1,02:45.2,02:46.5,0,1,1,0,10,1,rizzarsi,passeggino ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LT
37,act_38,1,02:45.2 ,02:46.5,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LT
38,act_39,1,02:46.5,02:47.9,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LT
39,act_40,1,02:48.0,02:48.8,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LT
40,act_41,1,02:48.9,02:50.0,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LT
41,act_42,1,02:50.1,02:55.3,1,4,0,1,5,1,passeggiare,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
42,act_43,1,02:55.1,02:55.3,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,LT
43,act_44,1,02:56.0,02:56.1,0,3,1,0,6,1,abbaiare,cane,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
44,act_45,1,02:56.5,02:56.9,0,3,1,0,6,1,abbaiare,cane,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
45,act_46,1,03:00.3,03:00.7,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
46,act_47,1,03:01.0,03:02.7,1,1,0,1,5,1,correre ,,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,LT
47,act_48,1,03:01.0,03:02.7,1,4,0,0,5,1,correre ,,1,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,LT
48,act_49,1,03:01.4,03:02.7,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,LT
49,act_50,1,03:02.7,03:03.5,0,3,1,0,6,1,abbaiare,cane,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
50,act_51,1,03:04.0,03:04.8,0,3,1,0,6,1,abbaiare,cane,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
51,act_52,1,03:06.5,03:06.6,0,3,1,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
52,act_53,1,03:08.3,03:10.0,0,0,0,1,6,1,parlare ,cane,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,LT
53,act_54,1,03:07.0,03:10.7,0,0,0,1,5,1,piegare,giornale,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,LT
54,act_55,1,03:12.1,03:13.1,0,3,0,1,7,1,scuotere ,testa,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LT
55,act_56,1,03:13.5,03:17.8,0,0,0,1,6,1,parlare ,cane,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,LT
56,act_57,1,03:15.0,03:17.1,0,2,0,0,4,1,aggrapparsi,uomo,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,LT
57,act_58,1,03:14.3,03:17.5,0,3,0,1,0,1,accarezzare,cane,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,LT
58,act_59,1,03:18.6,03:21.3,0,3,0,1,6,1,parlare,cane,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
59,act_60,1,03:21.3,03:22.4,0,2,0,0,6,1,mugghiare,uomo,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,LT
60,act_61,1,03:22.6,03:22.9,0,1,0,1,7,1,volgere ,testa,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
61,act_62,1,03:23.4,03:24.4,0,2,0,0,6,1,guaire,uomo,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
62,act_63,1,03:24.4,03:26.5,0,3,0,1,6,1,rispondere ,cane,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,LT
63,act_64,1,03:26.7,03:27.8,0,2,0,0,6,1,guaire,uomo,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
64,act_65,1,03:27.9,03:29.5,0,1,1,1,5,1,alzarsi,panchina,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,LT
65,act_66,1,03:29.6,03:39.1,0,1,1,1,5,1,passeggiare ,parco,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,1,LT
66,act_67,1,03:28.3,03:41.3,0,3,0,1,6,1,raccontare,cane,1,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,LT
67,act_68,1,03:38.4,03:43.3,0,0,0,1,9,1,leggere ,giornale,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,LT
68,act_69,1,03:41.8,03:41.9,0,3,0,0,6,1,abbaiare,cane,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,LT
69,act_70,1,03:46.7,03:49.0,1,0,0,1,10,1,guidare,moto,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,LT
70,act_71,1,03:52.3,03:55.7,1,0,1,1,5,1,scendere,scale,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,LT
71,act_72,1,03:55.9,03:57.2,0,0,1,1,2,1,aprire,portiera,1,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,1,LT
72,act_73,1,03:58.2,04:00.1,0,2,1,1,6,1,porgere,ossequi,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,LT
73,act_74,1,03:58.3,04:00.1,0,0,1,1,1,0,toccarsi,cappello,1,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,0,LT
74,act_75,1,04:00.8,04:02.2,0,0,1,1,11,1,scrollare ,sigaretta,1,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,LT
75,act_76,1,04:03.7,04:05.1,0,1,0,1,9,1,guardare ,piedi,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
76,act_77,1,04:05.2,04:08.2,0,1,1,1,5,1,scendere,macchina,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LT
77,act_78,1,04:08.3,04:13.3,1,1,1,1,5,0,dirigersi,palazzo,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LT
78,act_79,1,04:13.7,04:16.5,1,1,1,1,5,0,salire,scale,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,LT
79,act_80,2,04:18.5,04:24.0,0,2,0,1,6,1,rispondere,telefonate,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,LT
80,act_81,2,04:24.4,04:26.2,0,2,0,1,10,1,inchinarsi,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,LT
81,act_82,2,04:26.6,04:38.9,1,1,0,1,5,0,sfilare ,passerella,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
82,act_83,2,04:28.0,04:29.1,0,2,0,1,6,0,parlare,telefonino,1,1,1,1,0,0,1,0,1,1,0,2,0,0,0,0,1,LT
83,act_84,2,04:39.1,04:41.5,1,1,0,1,5,1,scendere,gradini,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,LT
84,act_85,2,04:41.6,04:46.2,1,2,0,1,5,0,avvicinarsi,donna,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LT
85,act_86,2,04:44.1,04:46.3,0,0,0,1,0,1,disegnare,vestito,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,LT
86,act_87,2,04:48.2,04:48.8,0,1,0,1,7,1,voltare,testa,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
87,act_88,2,04:49.6,04:52.0,0,2,0,1,6,1,salutare,donna,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
88,act_89,2,04:51.9,04:53.1,0,2,0,1,6,1,salutare ,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
89,act_90,2,04:52.0,04:53.1,0,0,0,1,1,1,togliersi,occhiali ,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,LT
90,act_91,2,04:53.6,04:54.9,0,0,0,1,1,0,spostare,foglio,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,LT
91,act_92,2,04:56.7,05:00.4,0,0,0,1,1,0,prendere ,foglio ,1,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,LT
92,act_93,2,05:03.1,05:05.6,0,0,0,1,0,1,accarezzare,foglio,1,0,1,1,0,0,1,0,0,1,0,2,0,1,0,0,0,LT
93,act_94,2,05:07.1,05:09.1,0,0,0,1,0,1,afferrare ,fotografia,1,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,LT
94,act_95,2,05:08.0,05:09.5,0,1,0,1,6,0, esclamare,,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,LT
95,act_96,2,05:09.4,05:10.1,0,2,0,1,6,1,ringraziare ,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
96,act_97,2,05:10.1,05:10.8,0,1,0,1,6,1,domandarsi,,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,LT
97,act_98,2,05:10.9,05:12.2,0,2,0,1,6,1,rispondere ,donna ,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
98,act_99,2,05:12.7,05:13.4,0,1,1,1,6,0,domandare,donna ,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,LT
99,act_100,2,05:12.3,05:14.4,0,0,0,1,1,1,appoggiare,foglio,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,LT
100,act_101,2,05:14.4,05:14.6,0,2,0,1,6,1,assentire,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
101,act_102,2,05:14.8,05:16.0,0,2,1,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,LT
102,act_103,2,05:16.0,05:16.3,0,2,0,1,6,1,rispondere,donna,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
103,act_104,2,05:17.1,05:17.7,0,2,1,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,LT
104,act_105,2,05:17.0,05:19.7,0,0,0,1,0,1,accarezzare,fotografia,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,LT
105,act_106,2,05:19.8,05:19.9,0,1,0,1,0,1,ritrarre ,mano,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LT
106,act_107,2,05:18.2,05:19.6,0,2,0,1,6,0,rispondere ,donna,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LT
107,act_108,2,05:19.8,05:19.9,0,1,0,1,6,0,dispiacersi,,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
108,act_109,2,05:20.4,05:22.3,0,2,0,1,6,1,raccontare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
109,act_110,2,05:22.1,05:22.6,0,1,0,1,7,1,volgere ,testa,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
110,act_111,2,05:23.0,05:24.1 ,0,1,0,1,6,1,esclamare,,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,LT
111,act_112,2,05:24.6,05:30.1,0,2,0,1,6,0,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,LT
112,act_113,2,05:32.0,05:36.3,1,4,0,1,5,1,camminare,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LT
113,act_114,2,05:31.9,05:36.1,0,2,1,1,6,0,parlare,donna,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LT
114,act_115,2,05:36.9,05:39.6,1,1,1,1,5,0,salire,gradini ,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,LT
115,act_116,2,05:36.1,05:38.2,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
116,act_117,2,05:38.3,05:38.6,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,LT
117,act_118,2,05:38.7,05:39.2,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
118,act_119,2,05:39.2,05:39.4,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,LT
119,act_120,2,05:39.4,05:40.5,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LT
120,act_121,2,05:40.4,05:41.1,0,2,0,1,6,1,approvare ,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
121,act_122,2,05:42.6,05:43.8,0,2,1,1,6,1,domandare,uomo,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,LT
122,act_123,2,05:43.7,05:47.0,0,2,0,1,6,1,rispondere,donna,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,LT
123,act_124,2,05:47.0,05:49.3,0,2,0,1,6,1,insultare ,uomo,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,LT
124,act_125,2,05:49.4,05:52.9,0,2,1,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,LT
125,act_126,2,05:53.6,06:02.7,0,2,0,1,6,1,domandare,uomo,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,LT
126,act_127,2,05:56.4,05:58.4,0,4,1,1,10,1,voltarsi ,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
127,act_128,2,05:57.4,06:03.4,1,4,0,1,5,0,camminare,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
128,act_129,2,06:02.7,06:03.1,0,2,0,1,6,1,rispondere,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
129,act_130,2,06:03.2,06:04.1,0,2,0,1,6,1,domandare,uomo,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
130,act_131,2,06:04.3,06:05.4,0,2,0,1,6,1,rispondere,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
131,act_132,2,06:05.5,06:07.8,0,2,0,1,6,1,rispondere ,uomo,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,LT
132,act_133,2,06:07.1,06:07.8,1,0,1,1,5,0,sedersi,scrivania,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,LT
133,act_134,2,06:06.2,06:08.8,0,0,1,1,2,0,servire,bevanda,1,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,1,LT
134,act_135,2,06:10.1,06:14.5,0,2,0,1,6,1,domandare,uomo,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,LT
135,act_136,2,06:11.7,06:14.6,0,1,0,1,0,1,sistemarsi,ciuffo,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,LT
136,act_137,2,06:11.4,06:11.6,0,1,0,1,10,1,voltarsi ,,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
137,act_138,2,06:15.8,06:17.6,0,2,0,1,6,1,rispondere,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,LT
138,act_139,2,06:17.6,06:17.8,0,2,0,1,6,1,ridere,,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
139,act_140,2,06:16.4,06:17.6,0,0,0,1,1,1,appoggiare,specchio,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,LT
140,act_141,2,06:18.7,06:18.8,0,2,1,1,7,1,accennare,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
141,act_142,2,06:18.8,06:21.1,0,1,1,1,5,1,uscire ,stanza,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
142,act_143,2,06:23.1,06:24.9,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,LT
143,act_144,2,06:25.0,06:28.1,1,0,1,1,5,0,sedersi,sedia,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,LT
144,act_145,2,06:28.3,06:30.6,0,2,0,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
145,act_146,2,06:28.7,06:31.1,0,0,1,1,0,1,prendere ,tazza ,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,LT
146,act_147,2,06:31.6,06:36.3,0,0,1,1,2,1,versare,bevanda,1,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,LT
147,act_148,2,06:37.2,06:38.7,0,2,0,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
148,act_149,2,06:38.8,06:39.8,0,2,0,1,6,1,rispondere,donna,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
149,act_150,2,06:39.9,06:43.8,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
150,act_151,2,06:39.3,06:42.9,0,0,1,1,1,1,versare,latte,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,LT
151,act_152,2,06:43.8,06:46.2,0,2,0,1,6,1,rispondere,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
152,act_153,2,06:44.2,06:45.8,0,0,1,1,0,0,mescolare  ,bevanda,1,0,1,1,0,1,1,0,1,1,0,2,0,0,0,0,0,LT
153,act_154,2,06:46.3,06:56.9,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,LT
154,act_155,2,06:56.2,07:00.2,0,0,1,1,6,0,bere,bevanda,1,1,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,LT
155,act_156,2,06:57.2,06:59.5,0,2,0,1,6,1,rispondere,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
156,act_157,2,06:59.7,07:02.3,0,2,0,1,6,1,domandare,donna,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,LT
157,act_158,2,07:02.6,07:08.9,0,2,0,1,6,1,rispondere,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
158,act_159,2,07:09.2,07:10.1,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,LT
159,act_160,2,07:10.4,07:11.6,0,2,0,1,6,1,parlare ,donna,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,LT
160,act_161,2,07:11.7,07:20.2,0,2,0,1,6,1,commentare,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
161,act_162,2,07:20.4,07:25.6,0,2,0,1,6,1,parlare,donna,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
162,act_163,2,07:20.4,07:22.2,0,2,0,1,6,1,ridere,,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,LT
163,act_164,2,07:22.7,07:24.2,0,0,0,1,0,0,accendere,sigaretta,1,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,LT
164,act_165,2,07:25.8,07:27.0,0,2,0,1,6,0,esclamare,,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,LT
165,act_166,2,07:27.6,07:29.0,0,2,0,1,6,1,parlare,donna,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
166,act_167,2,07:29.1,07:29.9,1,0,1,1,5,0,alzarsi,sedia,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
167,act_168,2,07:29.6,07:31.1,0,2,0,1,6,1,acconsentire,donna,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
168,act_169,2,07:31.9,07:32.6,0,0,1,1,6,0,aspirare,sigaretta,1,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,LT
